order_id,order_datetime,channel,platform,payment_method,customer_id,subtotal_sgd,shipping_fee_sgd,gst_sgd,grand_total_sgd
ORD111633,12/28/2019 12:39,Website,Website,Credit Card,CUST102175,41.8,3,3.14,47.94
ORD111636,12/28/2019 19:35,Shopee,Shopee,Credit Card,CUST100976,5,3.9,0.62,9.52
ORD111637,12/28/2019 13:17,Shopee,Shopee,ShopeePay,CUST100718,35.52,3,2.7,41.22
ORD111638,12/28/2019 20:12,Shopee,Shopee,ShopeePay,CUST100448,5.25,0,0.37,5.62
ORD111639,12/28/2019 11:44,Lazada,Lazada,Atome,CUST102296,3.54,3,0.46,7
ORD111642,12/28/2019 21:55,Lazada,Lazada,GrabPay,CUST104583,16.05,3.9,1.4,21.35
ORD111643,12/28/2019 9:33,Shopee,Shopee,GrabPay,CUST100436,56.01,3,4.13,63.14
ORD111644,12/28/2019 13:02,Lazada,Lazada,PayNow,CUST102561,9.57,3,0.88,13.45
ORD111645,12/28/2019 19:36,Shopee,Shopee,Atome,CUST100325,9.3,3.9,0.92,14.12
ORD111646,12/28/2019 15:17,Shopee,Shopee,PayNow,CUST104545,16.05,2.5,1.3,19.85
ORD111649,12/28/2019 16:18,Website,Website,GrabPay,CUST103587,5.25,0,0.37,5.62
ORD111650,12/28/2019 9:23,Website,Website,Credit Card,CUST101494,18.01,0,1.26,19.27
ORD111654,12/29/2019 9:27,Shopee,Shopee,PayNow,CUST102696,15.19,3,1.27,19.46
ORD111656,12/29/2019 17:46,Shopee,Shopee,PayNow,CUST101070,1.18,2.5,0.26,3.94
ORD111660,12/29/2019 19:06,Shopee,Shopee,ShopeePay,GUEST1063,13.5,3,1.16,17.66
ORD111662,12/29/2019 14:08,Website,Website,Credit Card,CUST104863,0.81,0,0.06,0.87
ORD111666,12/29/2019 9:43,Lazada,Lazada,PayNow,CUST104155,3,3,0.42,6.42
ORD111667,12/29/2019 21:52,Lazada,Lazada,Atome,CUST102945,5.35,0,0.37,5.72
ORD111668,12/29/2019 12:58,Lazada,Lazada,Atome,CUST102759,8.77,0,0.61,9.38
ORD111670,12/29/2019 13:05,RedMart,RedMart,GrabPay,CUST102757,5.51,2.5,0.56,8.57
ORD111672,12/29/2019 18:26,Lazada,Lazada,GrabPay,CUST104849,19.24,0,1.35,20.59
ORD111673,12/29/2019 18:05,Shopee,Shopee,Credit Card,GUEST1081,7.02,3.9,0.76,11.68
ORD111676,12/29/2019 11:11,Shopee,Shopee,Credit Card,CUST102679,5,3.9,0.62,9.52
ORD111677,12/29/2019 15:37,Website,Website,Atome,CUST100898,9.93,0,0.7,10.63
ORD111678,12/29/2019 10:25,Website,Website,Credit Card,CUST101245,4.84,0,0.34,5.18
ORD111680,12/29/2019 16:08,Lazada,Lazada,Credit Card,CUST101821,19.76,0,1.38,21.14
ORD111682,12/29/2019 16:52,Shopee,Shopee,GrabPay,CUST103652,12.87,2.5,1.08,16.45
ORD111685,12/30/2019 16:58,Shopee,Shopee,Credit Card,CUST103682,3.91,3.9,0.55,8.36
ORD111686,12/30/2019 21:14,Lazada,Lazada,Credit Card,CUST103425,5.35,3,0.58,8.93
ORD111687,12/30/2019 10:50,Lazada,Lazada,PayNow,CUST101318,46.76,2.5,3.45,52.71
ORD111688,12/30/2019 12:38,Website,Website,Credit Card,CUST104377,18.56,2.5,1.47,22.53
ORD111689,12/30/2019 16:48,Lazada,Lazada,GrabPay,CUST103499,10.7,3,0.96,14.66
ORD111691,12/30/2019 20:54,Website,Website,Credit Card,CUST100071,23.34,2.5,1.81,27.65
ORD111693,12/30/2019 20:19,Lazada,Lazada,Credit Card,CUST101299,3.1,3.9,0.49,7.49
ORD111700,12/30/2019 9:26,Shopee,Shopee,PayNow,CUST103137,1.6,3,0.32,4.92
ORD111703,12/30/2019 12:52,FairPrice_Online,FairPrice_Online,Credit Card,GUEST1079,26.5,3.9,2.13,32.53
ORD111705,12/30/2019 13:06,Shopee,Shopee,ShopeePay,CUST100408,3.08,3.9,0.49,7.47
ORD111706,12/30/2019 20:33,Shopee,Shopee,Atome,CUST102061,5.35,3.9,0.65,9.9
ORD111707,12/30/2019 21:16,Lazada,Lazada,GrabPay,CUST104471,14.74,0,1.03,15.77
ORD111709,12/30/2019 19:07,Website,Website,PayNow,CUST104718,4,0,0.28,4.28
ORD111710,12/30/2019 12:11,Website,Website,PayNow,CUST104116,6.32,3,0.65,9.97
ORD111712,12/30/2019 21:28,Shopee,Shopee,ShopeePay,CUST100149,22.33,3,1.77,27.1
ORD111714,12/30/2019 20:40,Lazada,Lazada,PayNow,CUST103213,3.55,3.9,0.52,7.97
ORD111715,12/30/2019 20:37,Lazada,Lazada,GrabPay,GUEST1044,3.19,3,0.43,6.62
ORD111719,12/31/2019 20:52,Shopee,Shopee,ShopeePay,CUST103052,13,0,0.91,13.91
ORD111720,12/31/2019 17:39,FairPrice_Online,FairPrice_Online,Atome,CUST103955,9.72,0,0.68,10.4
ORD111721,12/31/2019 16:31,Shopee,Shopee,Atome,CUST103761,14.58,0,1.02,15.6
ORD111722,12/31/2019 9:01,Lazada,Lazada,Credit Card,CUST103403,7.82,0,0.55,8.37
ORD111723,12/31/2019 16:15,Shopee,Shopee,Credit Card,CUST100676,1.62,0,0.11,1.73
ORD111726,12/31/2019 20:53,Lazada,Lazada,PayNow,CUST104057,42.45,3,3.18,48.63
ORD111728,12/31/2019 16:24,Website,Website,Credit Card,CUST104197,16.2,3.9,1.41,21.51
ORD111729,12/31/2019 18:50,Website,Website,PayNow,CUST104121,18.26,0,1.28,19.54
ORD111730,12/31/2019 14:06,Shopee,Shopee,Atome,CUST102930,12.5,0,0.88,13.38
ORD111732,12/31/2019 21:57,Lazada,Lazada,GrabPay,CUST103672,34.42,3,2.62,40.04
ORD111735,12/31/2019 12:00,Shopee,Shopee,Credit Card,CUST104071,19.5,3,1.58,24.08
ORD111737,12/31/2019 16:17,Website,Website,PayNow,CUST102183,5.51,3.9,0.66,10.07
ORD111740,12/31/2019 21:17,Website,Website,Atome,CUST104002,1.62,2.5,0.29,4.41
ORD111748,12/31/2019 10:43,Lazada,Lazada,Credit Card,CUST101734,36.45,3,2.76,42.21
ORD111751,12/31/2019 11:14,Lazada,Lazada,Credit Card,CUST101068,2.8,3,0.41,6.21
ORD111752,12/31/2019 11:34,Lazada,Lazada,Atome,CUST103492,27.02,3.9,2.16,33.08
ORD111754,12/31/2019 13:47,Shopee,Shopee,Atome,CUST103478,5.25,0,0.37,5.62
ORD111755,12/31/2019 9:42,Lazada,Lazada,Atome,CUST100414,14.12,3.9,1.26,19.28
ORD111766,1/1/2020 19:56,Lazada,Lazada,PayNow,CUST104328,26.8,0,1.88,28.68
ORD111768,1/1/2020 9:54,Website,Website,GrabPay,CUST102280,9,0,0.63,9.63
ORD111770,1/1/2020 21:42,Shopee,Shopee,PayNow,CUST102595,24.85,3,1.95,29.8
ORD111775,1/1/2020 13:22,Shopee,Shopee,ShopeePay,CUST103887,5.35,0,0.37,5.72
ORD111777,1/1/2020 20:38,Website,Website,Atome,CUST102117,15.85,3,1.32,20.17
ORD111779,1/1/2020 9:15,Shopee,Shopee,Credit Card,CUST103028,19.56,0,1.37,20.93
ORD111783,1/2/2020 11:50,Shopee,Shopee,GrabPay,CUST102643,8.02,0,0.56,8.58
ORD111784,1/2/2020 11:24,Shopee,Shopee,GrabPay,CUST104558,4.26,0,0.3,4.56
ORD111787,1/2/2020 19:50,RedMart,RedMart,Credit Card,CUST102242,3.19,3.9,0.5,7.59
ORD111788,1/2/2020 18:49,Lazada,Lazada,PayNow,CUST100425,13.4,3.9,1.21,18.51
ORD111793,1/2/2020 17:15,Website,Website,PayNow,CUST102507,41.82,3.9,3.2,48.92
ORD111794,1/2/2020 18:48,FairPrice_Online,FairPrice_Online,GrabPay,CUST102203,6.5,3,0.67,10.17
ORD111795,1/2/2020 11:07,Lazada,Lazada,Credit Card,CUST102893,23,0,1.61,24.61
ORD111798,1/2/2020 17:43,Shopee,Shopee,PayNow,CUST104012,5.51,0,0.39,5.9
ORD111799,1/2/2020 13:20,Lazada,Lazada,Atome,CUST100050,1.35,0,0.09,1.44
ORD111800,1/2/2020 10:27,Lazada,Lazada,Credit Card,CUST102685,13.88,0,0.97,14.85
ORD111801,1/2/2020 14:28,Shopee,Shopee,Credit Card,CUST101150,17.5,0,1.23,18.73
ORD111809,1/2/2020 9:59,Shopee,Shopee,GrabPay,CUST101838,30.8,3,2.37,36.17
ORD111810,1/3/2020 21:30,GrabMart,GrabMart,PayNow,CUST100859,5.51,0,0.39,5.9
ORD111812,1/3/2020 14:25,Shopee,Shopee,Atome,CUST103706,17.5,0,1.23,18.73
ORD111813,1/3/2020 15:00,FairPrice_Online,FairPrice_Online,Credit Card,CUST104239,5.24,0,0.37,5.61
ORD111814,1/3/2020 15:08,Shopee,Shopee,PayNow,CUST103527,34.33,0,2.4,36.73
ORD111816,1/3/2020 12:10,Shopee,Shopee,GrabPay,CUST103557,21.37,0,1.5,22.87
ORD111818,1/3/2020 21:22,Lazada,Lazada,Credit Card,CUST104327,8.7,2.5,0.78,11.98
ORD111819,1/3/2020 17:45,FairPrice_Online,FairPrice_Online,Atome,CUST104595,15.72,3.9,1.37,20.99
ORD111820,1/3/2020 12:32,Shopee,Shopee,ShopeePay,CUST100680,28,3.9,2.23,34.13
ORD111823,1/3/2020 18:33,Shopee,Shopee,PayNow,CUST100037,33.08,0,2.32,35.4
ORD111824,1/3/2020 17:49,Shopee,Shopee,Credit Card,CUST103121,24.95,0,1.75,26.7
ORD111825,1/3/2020 16:15,Shopee,Shopee,ShopeePay,GUEST1070,10.5,0,0.74,11.24
ORD111832,1/3/2020 12:25,GrabMart,GrabMart,PayNow,CUST101714,18.28,0,1.28,19.56
ORD111833,1/3/2020 18:42,Lazada,Lazada,Credit Card,CUST104351,6.18,0,0.43,6.61
ORD111834,1/3/2020 21:00,Lazada,Lazada,PayNow,CUST104150,2.94,3,0.42,6.36
ORD111837,1/3/2020 16:52,Lazada,Lazada,Atome,CUST100809,5.89,0,0.41,6.3
ORD111840,1/4/2020 10:16,Shopee,Shopee,GrabPay,CUST103738,10.6,3,0.95,14.55
ORD111842,1/4/2020 15:12,Lazada,Lazada,PayNow,CUST102439,6.9,3,0.69,10.59
ORD111844,1/4/2020 14:41,Shopee,Shopee,GrabPay,CUST103523,5.16,0,0.36,5.52
ORD111846,1/4/2020 11:35,Shopee,Shopee,Atome,CUST101404,22.53,3,1.79,27.32
ORD111847,1/4/2020 11:10,Shopee,Shopee,ShopeePay,CUST104403,1.42,0,0.1,1.52
ORD111849,1/4/2020 12:14,Website,Website,Credit Card,CUST100412,17.12,3,1.41,21.53
ORD111853,1/4/2020 11:23,Website,Website,Credit Card,CUST100570,29.24,0,2.05,31.29
ORD111854,1/4/2020 14:19,Website,Website,GrabPay,CUST100567,2.8,3,0.41,6.21
ORD111856,1/4/2020 18:30,Lazada,Lazada,Atome,CUST103217,4,3.9,0.55,8.45
ORD111858,1/4/2020 13:53,Lazada,Lazada,Atome,CUST104097,23.16,0,1.62,24.78
ORD111859,1/4/2020 10:17,Shopee,Shopee,Credit Card,CUST103265,8.11,3,0.78,11.89
ORD111860,1/4/2020 13:11,Lazada,Lazada,Credit Card,CUST100466,15.6,0,1.09,16.69
ORD111862,1/4/2020 17:33,Website,Website,Credit Card,CUST101737,45.02,3,3.36,51.38
ORD111863,1/4/2020 11:49,Shopee,Shopee,PayNow,CUST104848,38.88,3.9,2.99,45.77
ORD111865,1/4/2020 17:44,Shopee,Shopee,Credit Card,CUST102873,32.91,2.5,2.48,37.89
ORD111866,1/4/2020 15:03,Website,Website,Atome,CUST102643,10.7,3,0.96,14.66
ORD111870,1/4/2020 14:33,Website,Website,Credit Card,CUST104696,15.34,0,1.07,16.41
ORD111873,1/5/2020 18:46,Lazada,Lazada,Credit Card,CUST104718,0.54,0,0.04,0.58
ORD111876,1/5/2020 13:06,GrabMart,GrabMart,GrabPay,CUST104775,8.33,0,0.58,8.91
ORD111877,1/5/2020 20:01,Website,Website,Atome,CUST102448,4.28,0,0.3,4.58
ORD111879,1/5/2020 11:08,Website,Website,Credit Card,CUST104281,1.76,3.9,0.4,6.06
ORD111885,1/5/2020 19:49,Shopee,Shopee,Atome,CUST104940,23.35,3,1.84,28.19
ORD111886,1/5/2020 18:29,Shopee,Shopee,PayNow,CUST100258,36.45,0,2.55,39
ORD111888,1/5/2020 17:35,Lazada,Lazada,Credit Card,CUST103432,8.42,0,0.59,9.01
ORD111890,1/5/2020 10:12,Lazada,Lazada,Atome,CUST103675,23.09,2.5,1.79,27.38
ORD111894,1/5/2020 20:01,Website,Website,PayNow,CUST101908,4.86,3.9,0.61,9.37
ORD111898,1/5/2020 19:03,Website,Website,Credit Card,CUST102818,28.4,2.5,2.16,33.06
ORD111901,1/5/2020 19:22,Website,Website,GrabPay,CUST101129,31.82,0,2.23,34.05
ORD111903,1/6/2020 18:58,Lazada,Lazada,Atome,CUST101914,2.36,0,0.17,2.53
ORD111904,1/6/2020 15:44,Shopee,Shopee,Credit Card,CUST101194,7.44,0,0.52,7.96
ORD111905,1/6/2020 21:40,FairPrice_Online,FairPrice_Online,Atome,CUST101185,15.54,2.5,1.26,19.3
ORD111911,1/6/2020 13:53,Lazada,Lazada,PayNow,CUST104255,22.9,3,1.81,27.71
ORD111912,1/6/2020 17:57,Shopee,Shopee,Credit Card,CUST103934,8.81,0,0.62,9.43
ORD111915,1/6/2020 19:02,Lazada,Lazada,Atome,CUST102028,4.86,2.5,0.52,7.88
ORD111916,1/6/2020 15:57,Lazada,Lazada,GrabPay,CUST101144,29.22,0,2.05,31.27
ORD111918,1/6/2020 20:02,Shopee,Shopee,Credit Card,CUST101322,46.78,0,3.27,50.05
ORD111921,1/6/2020 17:01,Shopee,Shopee,Credit Card,CUST100767,11.24,0,0.79,12.03
ORD111922,1/6/2020 20:48,Website,Website,PayNow,CUST103857,1.62,0,0.11,1.73
ORD111924,1/6/2020 20:16,FairPrice_Online,FairPrice_Online,Credit Card,CUST101951,3.08,2.5,0.39,5.97
ORD111925,1/6/2020 12:56,Shopee,Shopee,Credit Card,CUST100695,2,3.9,0.41,6.31
ORD111930,1/6/2020 9:54,Website,Website,Credit Card,CUST104825,26,0,1.82,27.82
ORD111931,1/6/2020 12:03,Shopee,Shopee,ShopeePay,CUST103644,2.43,0,0.17,2.6
ORD111932,1/6/2020 13:53,FairPrice_Online,FairPrice_Online,Atome,CUST102458,21.26,0,1.49,22.75
ORD111938,1/7/2020 12:40,Shopee,Shopee,GrabPay,CUST103782,13,3.9,1.18,18.08
ORD111939,1/7/2020 19:20,Shopee,Shopee,GrabPay,CUST103631,5.25,0,0.37,5.62
ORD111943,1/7/2020 20:53,GrabMart,GrabMart,Atome,CUST101002,9.79,3.9,0.96,14.65
ORD111946,1/7/2020 18:15,Shopee,Shopee,PayNow,CUST102244,17.12,3,1.41,21.53
ORD111948,1/7/2020 15:45,Shopee,Shopee,Credit Card,CUST103691,5.4,0,0.38,5.78
ORD111950,1/7/2020 13:26,RedMart,RedMart,Credit Card,GUEST1057,14.06,2.5,1.16,17.72
ORD111952,1/7/2020 9:56,Lazada,Lazada,Credit Card,CUST101286,5,2.5,0.53,8.03
ORD111956,1/7/2020 15:25,Lazada,Lazada,PayNow,CUST103594,5.5,3.9,0.66,10.06
ORD111958,1/7/2020 18:43,Shopee,Shopee,GrabPay,CUST101412,27.66,0,1.94,29.6
ORD111959,1/7/2020 10:59,Shopee,Shopee,Credit Card,CUST100824,24.38,0,1.71,26.09
ORD111960,1/7/2020 13:04,GrabMart,GrabMart,PayNow,CUST102503,6.72,0,0.47,7.19
ORD111962,1/7/2020 16:33,Shopee,Shopee,PayNow,CUST104339,7.94,3,0.77,11.71
ORD111964,1/7/2020 17:27,GrabMart,GrabMart,GrabPay,CUST100554,5.51,3.9,0.66,10.07
ORD111966,1/7/2020 16:28,Shopee,Shopee,Credit Card,CUST102591,18.04,0,1.26,19.3
ORD111969,1/8/2020 17:03,GrabMart,GrabMart,Credit Card,CUST103498,16.05,0,1.12,17.17
ORD111974,1/8/2020 21:19,Website,Website,PayNow,CUST102264,5,2.5,0.53,8.03
ORD111976,1/8/2020 16:55,Lazada,Lazada,Atome,CUST100332,10.7,0,0.75,11.45
ORD111980,1/8/2020 15:28,Lazada,Lazada,GrabPay,CUST102895,33.3,3.9,2.6,39.8
ORD111982,1/8/2020 17:53,Website,Website,PayNow,CUST104503,25.52,0,1.79,27.31
ORD111984,1/8/2020 14:11,Website,Website,Atome,CUST102934,10.5,0,0.74,11.24
ORD111987,1/8/2020 13:45,FairPrice_Online,FairPrice_Online,Credit Card,CUST104048,3.98,2.5,0.45,6.93
ORD111988,1/8/2020 17:10,Lazada,Lazada,Atome,GUEST1095,5.3,3,0.58,8.88
ORD111991,1/8/2020 21:25,Shopee,Shopee,Credit Card,CUST101117,5,0,0.35,5.35
ORD111995,1/8/2020 11:31,Lazada,Lazada,Credit Card,CUST104220,10.87,0,0.76,11.63
ORD111999,1/9/2020 16:11,RedMart,RedMart,PayNow,CUST104488,7.02,0,0.49,7.51
ORD112004,1/9/2020 13:32,Lazada,Lazada,PayNow,CUST101369,14.12,3,1.2,18.32
ORD112008,1/9/2020 14:16,Shopee,Shopee,Credit Card,CUST102632,11.44,2.5,0.98,14.92
ORD112010,1/9/2020 9:43,FairPrice_Online,FairPrice_Online,Credit Card,CUST103610,12.12,2.5,1.02,15.64
ORD112011,1/9/2020 9:57,Lazada,Lazada,PayNow,CUST103514,85.58,0,5.99,91.57
ORD112013,1/9/2020 15:02,Website,Website,Credit Card,CUST104820,19.55,0,1.37,20.92
ORD112018,1/9/2020 15:43,Shopee,Shopee,GrabPay,CUST104372,2.24,2.5,0.33,5.07
ORD112021,1/10/2020 9:23,Shopee,Shopee,GrabPay,CUST103226,42.49,2.5,3.15,48.14
ORD112024,1/10/2020 15:02,Website,Website,Credit Card,CUST101193,2.14,0,0.15,2.29
ORD112025,1/10/2020 9:24,Lazada,Lazada,Credit Card,CUST101182,3.1,0,0.22,3.32
ORD112026,1/10/2020 11:14,Website,Website,Credit Card,CUST102418,6,2.5,0.6,9.1
ORD112028,1/10/2020 14:19,Shopee,Shopee,ShopeePay,CUST101620,5.51,2.5,0.56,8.57
ORD112029,1/10/2020 21:36,Shopee,Shopee,ShopeePay,CUST101386,8.76,0,0.61,9.37
ORD112037,1/10/2020 16:31,Lazada,Lazada,PayNow,CUST100380,3.54,2.5,0.42,6.46
ORD112038,1/10/2020 10:15,Lazada,Lazada,GrabPay,CUST100127,7.49,3.9,0.8,12.19
ORD112043,1/10/2020 10:07,Lazada,Lazada,Atome,CUST100854,12.15,0,0.85,13
ORD112045,1/10/2020 20:12,Shopee,Shopee,Credit Card,CUST100767,14.86,0,1.04,15.9
ORD112046,1/10/2020 9:56,RedMart,RedMart,Credit Card,CUST103112,3.19,0,0.22,3.41
ORD112050,1/10/2020 19:51,Shopee,Shopee,PayNow,CUST100878,2.98,0,0.21,3.19
ORD112052,1/10/2020 20:46,Website,Website,GrabPay,CUST101695,12.98,2.5,1.08,16.56
ORD112053,1/10/2020 20:29,Lazada,Lazada,Atome,CUST103447,18.35,3,1.49,22.84
ORD112054,1/10/2020 10:24,Shopee,Shopee,GrabPay,CUST102069,5.19,2.5,0.54,8.23
ORD112055,1/10/2020 15:29,FairPrice_Online,FairPrice_Online,Atome,CUST100548,0.54,2.5,0.21,3.25
ORD112057,1/10/2020 15:34,Website,Website,Atome,CUST104868,24.5,0,1.72,26.22
ORD112058,1/10/2020 11:05,Lazada,Lazada,PayNow,CUST104234,20.38,0,1.43,21.81
ORD112059,1/10/2020 15:02,Shopee,Shopee,ShopeePay,CUST102261,36.28,3.9,2.81,42.99
ORD112061,1/11/2020 20:26,Shopee,Shopee,GrabPay,CUST102482,3.08,0,0.22,3.3
ORD112062,1/11/2020 19:08,Website,Website,Atome,CUST100668,14.28,0,1,15.28
ORD112063,1/11/2020 12:29,Shopee,Shopee,PayNow,CUST104176,5.51,3,0.6,9.11
ORD112064,1/11/2020 17:30,Lazada,Lazada,Credit Card,CUST100541,6.3,0,0.44,6.74
ORD112067,1/11/2020 11:48,Lazada,Lazada,Credit Card,CUST103412,8,0,0.56,8.56
ORD112068,1/11/2020 12:44,GrabMart,GrabMart,Credit Card,CUST100548,15.18,0,1.06,16.24
ORD112069,1/11/2020 9:35,Lazada,Lazada,PayNow,CUST102962,21.01,0,1.47,22.48
ORD112070,1/11/2020 12:41,Shopee,Shopee,ShopeePay,CUST102237,5.35,3.9,0.65,9.9
ORD112071,1/11/2020 14:22,Lazada,Lazada,Credit Card,CUST100564,26.8,0,1.88,28.68
ORD112073,1/11/2020 16:16,Shopee,Shopee,PayNow,CUST101531,10.7,0,0.75,11.45
ORD112075,1/11/2020 9:15,Website,Website,Atome,CUST100071,27.3,2.5,2.09,31.89
ORD112076,1/11/2020 14:41,Shopee,Shopee,GrabPay,CUST102462,10,2.5,0.88,13.38
ORD112077,1/11/2020 20:41,FairPrice_Online,FairPrice_Online,Atome,CUST101770,19.56,3,1.58,24.14
ORD112081,1/11/2020 11:53,Website,Website,Credit Card,CUST103771,12.94,3.9,1.18,18.02
ORD112083,1/11/2020 20:33,Shopee,Shopee,Credit Card,CUST104541,45.06,3,3.36,51.42
ORD112085,1/11/2020 10:05,Shopee,Shopee,Atome,CUST101575,36.02,0,2.52,38.54
ORD112095,1/12/2020 16:15,Lazada,Lazada,GrabPay,CUST104306,5.9,0,0.41,6.31
ORD112098,1/12/2020 13:43,Shopee,Shopee,GrabPay,CUST101714,5.51,0,0.39,5.9
ORD112100,1/12/2020 13:31,Lazada,Lazada,Atome,CUST101461,15.84,2.5,1.28,19.62
ORD112102,1/12/2020 15:54,Shopee,Shopee,Atome,CUST103172,0.54,3.9,0.31,4.75
ORD112103,1/12/2020 18:02,Shopee,Shopee,PayNow,CUST104973,17.5,3.9,1.5,22.9
ORD112104,1/12/2020 17:10,Website,Website,PayNow,CUST104679,8.23,3,0.79,12.02
ORD112106,1/12/2020 16:19,Lazada,Lazada,Credit Card,CUST104731,5.5,3,0.6,9.1
ORD112107,1/12/2020 15:01,Shopee,Shopee,ShopeePay,CUST102121,22.69,0,1.59,24.28
ORD112109,1/12/2020 15:16,Shopee,Shopee,Atome,CUST101871,12.69,3,1.1,16.79
ORD112112,1/12/2020 15:13,GrabMart,GrabMart,PayNow,CUST100423,13.37,0,0.94,14.31
ORD112114,1/12/2020 16:54,Shopee,Shopee,Credit Card,CUST103679,0.64,3,0.25,3.89
ORD112119,1/12/2020 12:55,Shopee,Shopee,ShopeePay,CUST100943,15.69,0,1.1,16.79
ORD112120,1/12/2020 21:33,Shopee,Shopee,Atome,CUST100366,12.76,3,1.1,16.86
ORD112122,1/12/2020 12:26,Shopee,Shopee,Atome,CUST104453,20.7,3,1.66,25.36
ORD112123,1/12/2020 19:44,RedMart,RedMart,GrabPay,CUST103925,11.12,3,0.99,15.11
ORD112126,1/12/2020 13:20,Lazada,Lazada,Credit Card,CUST102952,3.25,0,0.23,3.48
ORD112129,1/12/2020 16:49,GrabMart,GrabMart,Credit Card,CUST102395,2,3.9,0.41,6.31
ORD112131,1/13/2020 18:09,Lazada,Lazada,GrabPay,CUST103383,40.2,0,2.81,43.01
ORD112132,1/13/2020 21:53,FairPrice_Online,FairPrice_Online,PayNow,CUST100142,13.4,0,0.94,14.34
ORD112133,1/13/2020 14:01,Shopee,Shopee,PayNow,CUST102936,0.64,0,0.04,0.68
ORD112134,1/13/2020 12:05,Website,Website,GrabPay,CUST102877,2.24,3.9,0.43,6.57
ORD112139,1/13/2020 15:47,Shopee,Shopee,PayNow,CUST100772,8.33,0,0.58,8.91
ORD112141,1/13/2020 17:27,Lazada,Lazada,Credit Card,CUST103032,37.58,0,2.63,40.21
ORD112142,1/13/2020 15:07,Shopee,Shopee,GrabPay,CUST104138,1.44,3.9,0.37,5.71
ORD112144,1/13/2020 15:48,FairPrice_Online,FairPrice_Online,Credit Card,CUST100709,3.25,0,0.23,3.48
ORD112145,1/13/2020 16:02,Lazada,Lazada,Credit Card,CUST103016,16.53,2.5,1.33,20.36
ORD112146,1/13/2020 20:46,Website,Website,Credit Card,CUST104479,3.54,3.9,0.52,7.96
ORD112151,1/13/2020 20:43,Website,Website,PayNow,CUST102145,1.49,0,0.1,1.59
ORD112154,1/13/2020 13:44,Lazada,Lazada,GrabPay,CUST102303,10,0,0.7,10.7
ORD112155,1/13/2020 11:48,Website,Website,Credit Card,CUST103078,21.26,3.9,1.76,26.92
ORD112158,1/13/2020 10:52,Lazada,Lazada,Atome,CUST103371,23.38,0,1.64,25.02
ORD112159,1/13/2020 17:32,Website,Website,Atome,CUST101193,8.58,3,0.81,12.39
ORD112162,1/14/2020 12:12,FairPrice_Online,FairPrice_Online,Credit Card,CUST104023,10.86,3,0.97,14.83
ORD112163,1/14/2020 11:06,Website,Website,Atome,CUST103974,5.16,0,0.36,5.52
ORD112164,1/14/2020 19:30,GrabMart,GrabMart,PayNow,CUST100512,22.33,2.5,1.74,26.57
ORD112165,1/14/2020 18:53,Lazada,Lazada,Atome,CUST102076,58.62,3.9,4.38,66.9
ORD112167,1/14/2020 17:42,Website,Website,Atome,CUST101511,16.57,3,1.37,20.94
ORD112168,1/14/2020 13:46,Website,Website,Atome,CUST100650,8.61,3.9,0.88,13.39
ORD112170,1/14/2020 17:03,Shopee,Shopee,ShopeePay,CUST104774,16.92,0,1.18,18.1
ORD112171,1/14/2020 14:39,Shopee,Shopee,Atome,CUST100552,7.11,2.5,0.67,10.28
ORD112172,1/14/2020 20:13,Lazada,Lazada,Credit Card,CUST102010,18.04,3,1.47,22.51
ORD112175,1/14/2020 12:46,Lazada,Lazada,Credit Card,CUST100273,1.49,3,0.31,4.8
ORD112176,1/14/2020 16:02,Website,Website,Credit Card,CUST101407,10.8,3.9,1.03,15.73
ORD112179,1/14/2020 17:21,GrabMart,GrabMart,Atome,CUST100828,4.68,3,0.54,8.22
ORD112180,1/14/2020 20:36,GrabMart,GrabMart,Credit Card,CUST102741,0.96,0,0.07,1.03
ORD112185,1/14/2020 14:35,Shopee,Shopee,Credit Card,CUST100555,19.38,0,1.36,20.74
ORD112188,1/14/2020 15:18,Shopee,Shopee,Credit Card,CUST103062,5.72,3.9,0.67,10.29
ORD112192,1/14/2020 18:41,GrabMart,GrabMart,Credit Card,CUST101834,0.64,3,0.25,3.89
ORD112194,1/15/2020 9:07,Lazada,Lazada,GrabPay,CUST104491,5.25,2.5,0.54,8.29
ORD112196,1/15/2020 20:08,Shopee,Shopee,ShopeePay,CUST102896,13.57,3.9,1.22,18.69
ORD112198,1/15/2020 20:52,Shopee,Shopee,Credit Card,CUST100324,5.16,0,0.36,5.52
ORD112202,1/15/2020 12:02,Lazada,Lazada,Atome,CUST104970,2,0,0.14,2.14
ORD112203,1/15/2020 21:26,Shopee,Shopee,Credit Card,CUST101161,18.38,0,1.29,19.67
ORD112206,1/15/2020 17:17,Shopee,Shopee,PayNow,CUST100226,8.09,3,0.78,11.87
ORD112207,1/15/2020 18:31,Shopee,Shopee,Atome,CUST103497,3.08,3.9,0.49,7.47
ORD112208,1/15/2020 19:16,Website,Website,Credit Card,CUST101698,11.56,3,1.02,15.58
ORD112209,1/15/2020 18:57,Shopee,Shopee,GrabPay,CUST103017,28.23,0,1.98,30.21
ORD112210,1/15/2020 17:49,Lazada,Lazada,PayNow,CUST100415,18.72,3,1.52,23.24
ORD112212,1/15/2020 14:06,Shopee,Shopee,GrabPay,CUST103540,45.39,0,3.18,48.57
ORD112217,1/15/2020 16:08,Shopee,Shopee,GrabPay,CUST103677,3.98,3.9,0.55,8.43
